Absorption and Emission cross sections are only a function of host glass composition,,
Fiber used for Measurement (for data traceability purposes):,,
Fiber ID: 14-A2443-00-3B-16-05A,,
Part Number: FUD-7229 (LMA-YDF-20/400-IX Optical Fiber),,
Yb absorption and emission Cross-Sections for Gen IX glass,,
m,m^2,m^2
9.7940E-07,2.1320E-24,2.4610E-24
9.7960E-07,2.0610E-24,2.4040E-24
9.7980E-07,1.9880E-24,2.3430E-24
9.8000E-07,1.9030E-24,2.2650E-24
9.8020E-07,1.6600E-24,1.9970E-24
9.8040E-07,1.5870E-24,1.9280E-24
9.8060E-07,1.4390E-24,1.7670E-24
9.8080E-07,1.3710E-24,1.7010E-24
9.8100E-07,1.3030E-24,1.6320E-24
9.8120E-07,1.2290E-24,1.5560E-24
9.8140E-07,1.1560E-24,1.4780E-24
9.8160E-07,1.0830E-24,1.4000E-24
9.8180E-07,1.0160E-24,1.3260E-24
9.8200E-07,9.5200E-25,1.2550E-24
9.8220E-07,8.8600E-25,1.1800E-24
9.8240E-07,8.3000E-25,1.1170E-24
9.8260E-07,7.4200E-25,1.0090E-24
9.8280E-07,6.9300E-25,9.5200E-25
9.8300E-07,6.4800E-25,8.9900E-25
9.8320E-07,6.0600E-25,8.4900E-25
9.8340E-07,5.6700E-25,8.0300E-25
9.8360E-07,5.3200E-25,7.6100E-25
9.8380E-07,4.9900E-25,7.2100E-25
9.8400E-07,4.7000E-25,6.8600E-25
9.8420E-07,4.4400E-25,6.5500E-25
9.8440E-07,4.1900E-25,6.2400E-25
9.8460E-07,3.9800E-25,5.9800E-25
9.8480E-07,3.7700E-25,5.7400E-25
9.8500E-07,3.5800E-25,5.5000E-25
9.8520E-07,3.4300E-25,5.3200E-25
9.8540E-07,3.2800E-25,5.1400E-25
9.8560E-07,3.1500E-25,4.9900E-25
9.8580E-07,3.1300E-25,5.0100E-25
9.8600E-07,3.0400E-25,4.9100E-25
9.8620E-07,2.9300E-25,4.7800E-25
9.8640E-07,2.8500E-25,4.7000E-25
9.8660E-07,2.7600E-25,4.6000E-25
9.8680E-07,2.6800E-25,4.5100E-25
9.8700E-07,2.6400E-25,4.4800E-25
9.8720E-07,2.5600E-25,4.3900E-25
9.8740E-07,2.5000E-25,4.3300E-25
9.8760E-07,2.4400E-25,4.2600E-25
9.8780E-07,2.3900E-25,4.2300E-25
9.8800E-07,2.3400E-25,4.1900E-25
9.8820E-07,2.3000E-25,4.1400E-25
9.8840E-07,2.2500E-25,4.1000E-25
9.8860E-07,2.1900E-25,4.0300E-25
9.8880E-07,2.1600E-25,4.0100E-25
9.8900E-07,2.1300E-25,3.9900E-25
9.8920E-07,2.0900E-25,3.9800E-25
9.8940E-07,2.0500E-25,3.9300E-25
9.8960E-07,2.0200E-25,3.9100E-25
9.8980E-07,1.9900E-25,3.8800E-25
9.9000E-07,1.9700E-25,3.8900E-25
9.9020E-07,1.9200E-25,3.8400E-25
9.9040E-07,1.9100E-25,3.8500E-25
9.9060E-07,1.8800E-25,3.8200E-25
9.9080E-07,1.8600E-25,3.8300E-25
9.9100E-07,1.8300E-25,3.8000E-25
9.9120E-07,1.8000E-25,3.7800E-25
9.9140E-07,1.7700E-25,3.7500E-25
9.9160E-07,1.7400E-25,3.7200E-25
9.9180E-07,1.7400E-25,3.7600E-25
9.9200E-07,1.7100E-25,3.7300E-25
9.9220E-07,1.6800E-25,3.7000E-25
9.9240E-07,1.6600E-25,3.7000E-25
9.9260E-07,1.6500E-25,3.7000E-25
9.9280E-07,1.6300E-25,3.7000E-25
9.9300E-07,1.6100E-25,3.7100E-25
9.9320E-07,1.5800E-25,3.6700E-25
9.9340E-07,1.5800E-25,3.7100E-25
9.9360E-07,1.5500E-25,3.6700E-25
9.9380E-07,1.5400E-25,3.6700E-25
9.9400E-07,1.5200E-25,3.6700E-25
9.9420E-07,1.4900E-25,3.6300E-25
9.9440E-07,1.4900E-25,3.6700E-25
9.9460E-07,1.4800E-25,3.6700E-25
9.9480E-07,1.4600E-25,3.6600E-25
9.9500E-07,1.4400E-25,3.6600E-25
9.9520E-07,1.4400E-25,3.7000E-25
9.9540E-07,1.4100E-25,3.6500E-25
9.9560E-07,1.4100E-25,3.6900E-25
9.9580E-07,1.4000E-25,3.6900E-25
9.9600E-07,1.4000E-25,3.7200E-25
9.9620E-07,1.3700E-25,3.6800E-25
9.9640E-07,1.3700E-25,3.7100E-25
9.9660E-07,1.3500E-25,3.7100E-25
9.9680E-07,1.3400E-25,3.7000E-25
9.9700E-07,1.3400E-25,3.7400E-25
9.9720E-07,1.3000E-25,3.6900E-25
9.9740E-07,1.3000E-25,3.7200E-25
9.9760E-07,1.3000E-25,3.7600E-25
9.9780E-07,1.3000E-25,3.8000E-25
9.9800E-07,1.2900E-25,3.7900E-25
9.9820E-07,1.2700E-25,3.7800E-25
9.9840E-07,1.2600E-25,3.7700E-25
9.9860E-07,1.2600E-25,3.8100E-25
9.9880E-07,1.2400E-25,3.8000E-25
9.9900E-07,1.2400E-25,3.8400E-25
9.9920E-07,1.2400E-25,3.8800E-25
9.9940E-07,1.2300E-25,3.8700E-25
9.9960E-07,1.2300E-25,3.9100E-25
9.9980E-07,1.2100E-25,3.8900E-25
1.0000E-06,1.2100E-25,3.9300E-25
1.0002E-06,1.2000E-25,3.9200E-25
1.0004E-06,1.2000E-25,3.9600E-25
1.0006E-06,1.1800E-25,3.9500E-25
1.0008E-06,1.1800E-25,3.9900E-25
1.0010E-06,1.1800E-25,4.0200E-25
1.0012E-06,1.1800E-25,4.0600E-25
1.0014E-06,1.1500E-25,4.0000E-25
1.0016E-06,1.1500E-25,4.0400E-25
1.0018E-06,1.1300E-25,4.0200E-25
1.0020E-06,1.1300E-25,4.0600E-25
1.0022E-06,1.1300E-25,4.1000E-25
1.0024E-06,1.1300E-25,4.1400E-25
1.0026E-06,1.1300E-25,4.1800E-25
1.0028E-06,1.1300E-25,4.2200E-25
1.0030E-06,1.1200E-25,4.2100E-25
1.0032E-06,1.1200E-25,4.2500E-25
1.0034E-06,1.1000E-25,4.2300E-25
1.0036E-06,1.1000E-25,4.2700E-25
1.0038E-06,1.1000E-25,4.3100E-25
1.0040E-06,1.1000E-25,4.3500E-25
1.0042E-06,1.1000E-25,4.4000E-25
1.0044E-06,1.0900E-25,4.3800E-25
1.0046E-06,1.0900E-25,4.4200E-25
1.0048E-06,1.0700E-25,4.4000E-25
1.0050E-06,1.0700E-25,4.4400E-25
1.0052E-06,1.0700E-25,4.4900E-25
1.0054E-06,1.0700E-25,4.5300E-25
1.0056E-06,1.0700E-25,4.5800E-25
1.0058E-06,1.0600E-25,4.5500E-25
1.0060E-06,1.0700E-25,4.6600E-25
1.0062E-06,1.0700E-25,4.7100E-25
1.0064E-06,1.0400E-25,4.6200E-25
1.0066E-06,1.0600E-25,4.7300E-25
1.0068E-06,1.0400E-25,4.7100E-25
1.0070E-06,1.0400E-25,4.7600E-25
1.0072E-06,1.0400E-25,4.8000E-25
1.0074E-06,1.0400E-25,4.8500E-25
1.0076E-06,1.0400E-25,4.9000E-25
1.0078E-06,1.0300E-25,4.8700E-25
1.0080E-06,1.0300E-25,4.9200E-25
1.0082E-06,1.0100E-25,4.8900E-25
1.0084E-06,1.0100E-25,4.9400E-25
1.0086E-06,1.0100E-25,4.9900E-25
1.0088E-06,1.0100E-25,5.0300E-25
1.0090E-06,1.0100E-25,5.0800E-25
1.0092E-06,1.0100E-25,5.1300E-25
1.0094E-06,1.0100E-25,5.1800E-25
1.0096E-06,1.0100E-25,5.2300E-25
1.0098E-06,1.0000E-25,5.2000E-25
1.0100E-06,1.0000E-25,5.2500E-25
1.0102E-06,9.8000E-26,5.2200E-25
1.0104E-06,1.0000E-25,5.3500E-25
1.0106E-06,9.8000E-26,5.3200E-25
1.0108E-06,9.8000E-26,5.3700E-25
1.0110E-06,9.8000E-26,5.4200E-25
1.0112E-06,9.8000E-26,5.4800E-25
1.0114E-06,9.8000E-26,5.5300E-25
1.0116E-06,9.8000E-26,5.5800E-25
1.0118E-06,9.8000E-26,5.6400E-25
1.0120E-06,9.8000E-26,5.6900E-25
1.0122E-06,9.8000E-26,5.7500E-25
1.0124E-06,9.6000E-26,5.7100E-25
1.0126E-06,9.5000E-26,5.6700E-25
1.0128E-06,9.6000E-26,5.8200E-25
1.0130E-06,9.6000E-26,5.8800E-25
1.0132E-06,9.5000E-26,5.8400E-25
1.0134E-06,9.5000E-26,5.8900E-25
1.0136E-06,9.5000E-26,5.9500E-25
1.0138E-06,9.5000E-26,6.0100E-25
1.0140E-06,9.5000E-26,6.0700E-25
1.0142E-06,9.5000E-26,6.1200E-25
1.0144E-06,9.2000E-26,5.9800E-25
1.0146E-06,9.2000E-26,6.0400E-25
1.0148E-06,9.2000E-26,6.1000E-25
1.0150E-06,9.2000E-26,6.1500E-25
1.0152E-06,9.2000E-26,6.2100E-25
1.0154E-06,9.2000E-26,6.2700E-25
1.0156E-06,9.2000E-26,6.3300E-25
1.0158E-06,9.0000E-26,6.2900E-25
1.0160E-06,9.0000E-26,6.3500E-25
1.0162E-06,9.0000E-26,6.4100E-25
1.0164E-06,8.9000E-26,6.3600E-25
1.0166E-06,8.9000E-26,6.4200E-25
1.0168E-06,8.9000E-26,6.4800E-25
1.0170E-06,8.9000E-26,6.5400E-25
1.0172E-06,8.7000E-26,6.4900E-25
1.0174E-06,8.7000E-26,6.5500E-25
1.0176E-06,8.7000E-26,6.6100E-25
1.0178E-06,8.6000E-26,6.5600E-25
1.0180E-06,8.6000E-26,6.6200E-25
1.0182E-06,8.6000E-26,6.6800E-25
1.0184E-06,8.4000E-26,6.6200E-25
1.0186E-06,8.4000E-26,6.6900E-25
1.0188E-06,8.6000E-26,6.8700E-25
1.0190E-06,8.4000E-26,6.8100E-25
1.0192E-06,8.2000E-26,6.7500E-25
1.0194E-06,8.2000E-26,6.8200E-25
1.0196E-06,8.2000E-26,6.8800E-25
1.0198E-06,8.2000E-26,6.9500E-25
1.0200E-06,8.2000E-26,7.0100E-25
1.0202E-06,8.1000E-26,6.9500E-25
1.0204E-06,8.1000E-26,7.0100E-25
1.0206E-06,7.9000E-26,6.9400E-25
1.0208E-06,7.9000E-26,7.0100E-25
1.0210E-06,7.9000E-26,7.0700E-25
1.0212E-06,7.8000E-26,7.0000E-25
1.0214E-06,7.8000E-26,7.0700E-25
1.0216E-06,7.6000E-26,6.9900E-25
1.0218E-06,7.6000E-26,7.0600E-25
1.0220E-06,7.6000E-26,7.1300E-25
1.0222E-06,7.6000E-26,7.1900E-25
1.0224E-06,7.5000E-26,7.1100E-25
1.0226E-06,7.5000E-26,7.1800E-25
1.0228E-06,7.3000E-26,7.1000E-25
1.0230E-06,7.3000E-26,7.1700E-25
1.0232E-06,7.3000E-26,7.2300E-25
1.0234E-06,7.3000E-26,7.3000E-25
1.0236E-06,7.2000E-26,7.2100E-25
1.0238E-06,7.2000E-26,7.2800E-25
1.0240E-06,7.0000E-26,7.1900E-25
1.0242E-06,7.0000E-26,7.2600E-25
1.0244E-06,7.0000E-26,7.3300E-25
1.0246E-06,7.0000E-26,7.4000E-25
1.0248E-06,6.7000E-26,7.1400E-25
1.0250E-06,6.7000E-26,7.2000E-25
1.0252E-06,6.7000E-26,7.2700E-25
1.0254E-06,6.7000E-26,7.3400E-25
1.0256E-06,6.7000E-26,7.4100E-25
1.0258E-06,6.5000E-26,7.3100E-25
1.0260E-06,6.4000E-26,7.2000E-25
1.0262E-06,6.4000E-26,7.2700E-25
1.0264E-06,6.4000E-26,7.3300E-25
1.0266E-06,6.4000E-26,7.4000E-25
1.0268E-06,6.2000E-26,7.2900E-25
1.0270E-06,6.2000E-26,7.3600E-25
1.0272E-06,6.1000E-26,7.2400E-25
1.0274E-06,6.1000E-26,7.3100E-25
1.0276E-06,6.1000E-26,7.3800E-25
1.0278E-06,5.9000E-26,7.2600E-25
1.0280E-06,5.9000E-26,7.3300E-25
1.0282E-06,5.8000E-26,7.2000E-25
1.0284E-06,5.8000E-26,7.2700E-25
1.0286E-06,5.8000E-26,7.3400E-25
1.0288E-06,5.8000E-26,7.4100E-25
1.0290E-06,5.6000E-26,7.2700E-25
1.0292E-06,5.6000E-26,7.3400E-25
1.0294E-06,5.5000E-26,7.2100E-25
1.0296E-06,5.5000E-26,7.2700E-25
1.0298E-06,5.5000E-26,7.3400E-25
1.0300E-06,5.5000E-26,7.4100E-25
1.0302E-06,5.2000E-26,7.1700E-25
1.0304E-06,5.2000E-26,7.1500E-25
1.0306E-06,5.1000E-26,7.1400E-25
1.0308E-06,5.0000E-26,7.1100E-25
1.0310E-06,5.0000E-26,7.0800E-25
1.0312E-06,4.9000E-26,7.0600E-25
1.0314E-06,4.9000E-26,7.0300E-25
1.0316E-06,4.8000E-26,7.0100E-25
1.0318E-06,4.7000E-26,6.9800E-25
1.0320E-06,4.7000E-26,6.9500E-25
1.0322E-06,4.6000E-26,6.9100E-25
1.0324E-06,4.5000E-26,6.8900E-25
1.0326E-06,4.5000E-26,6.8600E-25
1.0328E-06,4.4000E-26,6.8400E-25
1.0330E-06,4.4000E-26,6.8300E-25
1.0332E-06,4.3000E-26,6.8000E-25
1.0334E-06,4.3000E-26,6.7800E-25
1.0336E-06,4.2000E-26,6.7600E-25
1.0338E-06,4.2000E-26,6.7400E-25
1.0340E-06,4.1000E-26,6.7200E-25
1.0342E-06,4.1000E-26,6.6900E-25
1.0344E-06,4.0000E-26,6.6700E-25
1.0346E-06,4.0000E-26,6.6500E-25
1.0348E-06,3.9000E-26,6.6300E-25
1.0350E-06,3.9000E-26,6.6100E-25
1.0352E-06,3.8000E-26,6.5900E-25
1.0354E-06,3.8000E-26,6.5700E-25
1.0356E-06,3.7000E-26,6.5400E-25
1.0358E-06,3.7000E-26,6.5100E-25
1.0360E-06,3.6000E-26,6.4900E-25
1.0362E-06,3.6000E-26,6.4700E-25
1.0364E-06,3.5000E-26,6.4500E-25
1.0366E-06,3.5000E-26,6.4300E-25
1.0368E-06,3.5000E-26,6.4000E-25
1.0370E-06,3.4000E-26,6.3800E-25
1.0372E-06,3.4000E-26,6.3500E-25
1.0374E-06,3.3000E-26,6.3200E-25
1.0376E-06,3.3000E-26,6.3000E-25
1.0378E-06,3.2000E-26,6.2700E-25
1.0380E-06,3.2000E-26,6.2500E-25
1.0382E-06,3.1000E-26,6.2200E-25
1.0384E-06,3.1000E-26,6.2000E-25
1.0386E-06,3.1000E-26,6.1700E-25
1.0388E-06,3.0000E-26,6.1500E-25
1.0390E-06,3.0000E-26,6.1200E-25
1.0392E-06,2.9000E-26,6.1000E-25
1.0394E-06,2.9000E-26,6.0700E-25
1.0396E-06,2.9000E-26,6.0500E-25
1.0398E-06,2.8000E-26,6.0200E-25
1.0400E-06,2.8000E-26,6.0000E-25
1.0402E-06,2.8000E-26,5.9700E-25
1.0404E-06,2.7000E-26,5.9500E-25
1.0406E-06,2.7000E-26,5.9200E-25
1.0408E-06,2.6000E-26,5.9000E-25
1.0410E-06,2.6000E-26,5.8700E-25
1.0412E-06,2.6000E-26,5.8500E-25
1.0414E-06,2.5000E-26,5.8200E-25
1.0416E-06,2.5000E-26,5.7900E-25
1.0418E-06,2.5000E-26,5.7600E-25
1.0420E-06,2.4000E-26,5.7300E-25
1.0422E-06,2.4000E-26,5.7100E-25
1.0424E-06,2.4000E-26,5.6800E-25
1.0426E-06,2.3000E-26,5.6500E-25
1.0428E-06,2.3000E-26,5.6200E-25
1.0430E-06,2.3000E-26,5.5900E-25
1.0432E-06,2.2000E-26,5.5700E-25
1.0434E-06,2.2000E-26,5.5400E-25
1.0436E-06,2.2000E-26,5.5100E-25
1.0438E-06,2.1000E-26,5.4700E-25
1.0440E-06,2.1000E-26,5.4500E-25
1.0442E-06,2.1000E-26,5.4200E-25
1.0444E-06,2.1000E-26,5.3900E-25
1.0446E-06,2.0000E-26,5.3700E-25
1.0448E-06,2.0000E-26,5.3400E-25
1.0450E-06,2.0000E-26,5.3100E-25
1.0452E-06,1.9000E-26,5.2900E-25
1.0454E-06,1.9000E-26,5.2600E-25
1.0456E-06,1.9000E-26,5.2300E-25
1.0458E-06,1.9000E-26,5.2100E-25
1.0460E-06,1.8000E-26,5.1800E-25
1.0462E-06,1.8000E-26,5.1600E-25
1.0464E-06,1.8000E-26,5.1300E-25
1.0466E-06,1.8000E-26,5.1100E-25
1.0468E-06,1.7000E-26,5.0900E-25
1.0470E-06,1.7000E-26,5.0600E-25
1.0472E-06,1.7000E-26,5.0300E-25
1.0474E-06,1.7000E-26,5.0100E-25
1.0476E-06,1.6000E-26,4.9900E-25
1.0478E-06,1.6000E-26,4.9700E-25
1.0480E-06,1.6000E-26,4.9400E-25
1.0482E-06,1.6000E-26,4.9200E-25
1.0484E-06,1.6000E-26,4.9000E-25
1.0486E-06,1.5000E-26,4.8800E-25
1.0488E-06,1.5000E-26,4.8600E-25
1.0490E-06,1.5000E-26,4.8300E-25
1.0492E-06,1.5000E-26,4.8100E-25
1.0494E-06,1.5000E-26,4.7800E-25
1.0496E-06,1.4000E-26,4.7600E-25
1.0498E-06,1.4000E-26,4.7300E-25
1.0500E-06,1.4000E-26,4.7100E-25
1.0502E-06,1.4000E-26,4.7500E-25
1.0504E-06,1.4000E-26,4.7300E-25
1.0506E-06,1.4000E-26,4.7100E-25
1.0508E-06,1.3000E-26,4.6900E-25
1.0510E-06,1.3000E-26,4.6800E-25
1.0512E-06,1.3000E-26,4.6600E-25
1.0514E-06,1.3000E-26,4.6400E-25
1.0516E-06,1.3000E-26,4.6200E-25
1.0518E-06,1.3000E-26,4.6000E-25
1.0520E-06,1.2000E-26,4.5900E-25
1.0522E-06,1.2000E-26,4.5700E-25
1.0524E-06,1.2000E-26,4.5500E-25
1.0526E-06,1.2000E-26,4.5400E-25
1.0528E-06,1.2000E-26,4.5200E-25
1.0530E-06,1.2000E-26,4.5100E-25
1.0532E-06,1.2000E-26,4.4900E-25
1.0534E-06,1.1000E-26,4.4800E-25
1.0536E-06,1.1000E-26,4.4600E-25
1.0538E-06,1.1000E-26,4.4500E-25
1.0540E-06,1.1000E-26,4.4400E-25
1.0542E-06,1.1000E-26,4.4200E-25
1.0544E-06,1.1000E-26,4.4100E-25
1.0546E-06,1.1000E-26,4.4000E-25
1.0548E-06,1.1000E-26,4.3800E-25
1.0550E-06,1.0000E-26,4.3700E-25
1.0552E-06,1.0000E-26,4.3600E-25
1.0554E-06,1.0000E-26,4.3500E-25
1.0556E-06,1.0000E-26,4.3400E-25
1.0558E-06,1.0000E-26,4.3200E-25
1.0560E-06,1.0000E-26,4.3100E-25
1.0562E-06,1.0000E-26,4.3000E-25
1.0564E-06,1.0000E-26,4.2900E-25
1.0566E-06,9.0000E-27,4.2800E-25
1.0568E-06,9.0000E-27,4.2700E-25
1.0570E-06,9.0000E-27,4.2600E-25
1.0572E-06,9.0000E-27,4.2500E-25
1.0574E-06,9.0000E-27,4.2400E-25
1.0576E-06,9.0000E-27,4.2300E-25
1.0578E-06,9.0000E-27,4.2200E-25
1.0580E-06,9.0000E-27,4.2100E-25
1.0582E-06,9.0000E-27,4.2000E-25
1.0584E-06,9.0000E-27,4.2000E-25
1.0586E-06,9.0000E-27,4.1900E-25
1.0588E-06,8.0000E-27,4.1800E-25
1.0590E-06,8.0000E-27,4.1700E-25
1.0592E-06,8.0000E-27,4.1600E-25
1.0594E-06,8.0000E-27,4.1600E-25
1.0596E-06,8.0000E-27,4.1500E-25
1.0598E-06,8.0000E-27,4.1400E-25
1.0600E-06,8.0000E-27,4.1400E-25
1.0602E-06,8.0000E-27,4.1300E-25
1.0604E-06,8.0000E-27,4.1300E-25
1.0606E-06,8.0000E-27,4.1300E-25
1.0608E-06,8.0000E-27,4.1300E-25
1.0610E-06,8.0000E-27,4.1200E-25
1.0612E-06,7.0000E-27,4.1200E-25
1.0614E-06,7.0000E-27,4.1200E-25
1.0616E-06,7.0000E-27,4.1100E-25
1.0618E-06,7.0000E-27,4.1100E-25
1.0620E-06,7.0000E-27,4.1000E-25
1.0622E-06,7.0000E-27,4.1000E-25
1.0624E-06,7.0000E-27,4.0900E-25
1.0626E-06,7.0000E-27,4.0900E-25
1.0628E-06,7.0000E-27,4.0800E-25
1.0630E-06,7.0000E-27,4.0800E-25
1.0632E-06,7.0000E-27,4.0700E-25
1.0634E-06,7.0000E-27,4.0700E-25
1.0636E-06,7.0000E-27,4.0600E-25
1.0638E-06,7.0000E-27,4.0600E-25
1.0640E-06,7.0000E-27,4.0500E-25
1.0642E-06,6.0000E-27,4.0500E-25
1.0644E-06,6.0000E-27,4.0400E-25
1.0646E-06,6.0000E-27,4.0300E-25
1.0648E-06,6.0000E-27,4.0200E-25
1.0650E-06,6.0000E-27,4.0100E-25
1.0652E-06,6.0000E-27,4.0100E-25
1.0654E-06,6.0000E-27,4.0100E-25
1.0656E-06,6.0000E-27,4.0100E-25
1.0658E-06,6.0000E-27,4.0000E-25
1.0660E-06,6.0000E-27,4.0000E-25
1.0662E-06,6.0000E-27,3.9900E-25
1.0664E-06,6.0000E-27,3.9800E-25
1.0666E-06,6.0000E-27,3.9800E-25
1.0668E-06,6.0000E-27,3.9700E-25
1.0670E-06,6.0000E-27,3.9700E-25
1.0672E-06,6.0000E-27,3.9700E-25
1.0674E-06,5.0000E-27,3.9600E-25
1.0676E-06,5.0000E-27,3.9500E-25
1.0678E-06,5.0000E-27,3.9500E-25
1.0680E-06,5.0000E-27,3.9500E-25
1.0682E-06,5.0000E-27,3.9400E-25
1.0684E-06,5.0000E-27,3.9300E-25
1.0686E-06,5.0000E-27,3.9100E-25
1.0688E-06,5.0000E-27,3.9000E-25
1.0690E-06,5.0000E-27,3.8900E-25
1.0692E-06,5.0000E-27,3.8800E-25
1.0694E-06,5.0000E-27,3.8700E-25
1.0696E-06,5.0000E-27,3.8600E-25
1.0698E-06,5.0000E-27,3.8500E-25
1.0700E-06,5.0000E-27,3.8500E-25
1.0702E-06,5.0000E-27,3.8400E-25
1.0704E-06,5.0000E-27,3.8300E-25
1.0706E-06,5.0000E-27,3.8200E-25
1.0708E-06,5.0000E-27,3.8200E-25
1.0710E-06,5.0000E-27,3.8100E-25
1.0712E-06,4.0000E-27,3.8000E-25
1.0714E-06,4.0000E-27,3.8000E-25
1.0716E-06,4.0000E-27,3.7900E-25
1.0718E-06,4.0000E-27,3.7800E-25
1.0720E-06,4.0000E-27,3.7700E-25
1.0722E-06,4.0000E-27,3.7700E-25
1.0724E-06,4.0000E-27,3.7800E-25
1.0726E-06,4.0000E-27,3.7800E-25
1.0728E-06,4.0000E-27,3.7900E-25
1.0730E-06,4.0000E-27,3.7900E-25
1.0732E-06,4.0000E-27,3.7800E-25
1.0734E-06,4.0000E-27,3.7800E-25
1.0736E-06,4.0000E-27,3.7700E-25
1.0738E-06,4.0000E-27,3.7700E-25
1.0740E-06,4.0000E-27,3.7600E-25
1.0742E-06,4.0000E-27,3.7600E-25
1.0744E-06,4.0000E-27,3.7600E-25
1.0746E-06,4.0000E-27,3.7500E-25
1.0748E-06,4.0000E-27,3.7500E-25
1.0750E-06,4.0000E-27,3.7400E-25
1.0752E-06,4.0000E-27,3.7200E-25
1.0754E-06,4.0000E-27,3.7100E-25
1.0756E-06,4.0000E-27,3.7000E-25
1.0758E-06,4.0000E-27,3.6900E-25
1.0760E-06,4.0000E-27,3.6800E-25
1.0762E-06,3.0000E-27,3.6700E-25
1.0764E-06,3.0000E-27,3.6500E-25
1.0766E-06,3.0000E-27,3.6400E-25
1.0768E-06,3.0000E-27,3.6300E-25
1.0770E-06,3.0000E-27,3.6100E-25
1.0772E-06,3.0000E-27,3.6000E-25
1.0774E-06,3.0000E-27,3.6000E-25
1.0776E-06,3.0000E-27,3.5800E-25
1.0778E-06,3.0000E-27,3.5600E-25
1.0780E-06,3.0000E-27,3.5500E-25
1.0782E-06,3.0000E-27,3.5300E-25
1.0784E-06,3.0000E-27,3.5100E-25
1.0786E-06,3.0000E-27,3.4900E-25
1.0788E-06,3.0000E-27,3.4900E-25
1.0790E-06,3.0000E-27,3.4700E-25
1.0792E-06,3.0000E-27,3.4700E-25
1.0794E-06,3.0000E-27,3.4600E-25
1.0796E-06,3.0000E-27,3.4400E-25
1.0798E-06,3.0000E-27,3.4200E-25
1.0800E-06,3.0000E-27,3.4000E-25
1.0802E-06,3.0000E-27,3.3900E-25
1.0804E-06,3.0000E-27,3.3600E-25
1.0806E-06,3.0000E-27,3.3300E-25
1.0808E-06,3.0000E-27,3.3100E-25
1.0810E-06,3.0000E-27,3.2800E-25
1.0812E-06,3.0000E-27,3.2500E-25
1.0814E-06,2.0000E-27,3.2300E-25
1.0816E-06,2.0000E-27,3.2000E-25
1.0818E-06,2.0000E-27,3.1700E-25
1.0820E-06,2.0000E-27,3.1500E-25
1.0822E-06,2.0000E-27,3.1300E-25
1.0824E-06,2.0000E-27,3.1000E-25
1.0826E-06,2.0000E-27,3.0700E-25
1.0828E-06,2.0000E-27,3.0500E-25
1.0830E-06,2.0000E-27,3.0200E-25
1.0832E-06,2.0000E-27,3.0000E-25
1.0834E-06,2.0000E-27,2.9800E-25
1.0836E-06,2.0000E-27,2.9600E-25
1.0838E-06,2.0000E-27,2.9300E-25
1.0840E-06,2.0000E-27,2.9100E-25
1.0842E-06,2.0000E-27,2.8900E-25
1.0844E-06,2.0000E-27,2.8600E-25
1.0846E-06,2.0000E-27,2.8400E-25
1.0848E-06,2.0000E-27,2.8200E-25
1.0850E-06,2.0000E-27,2.8100E-25
1.0852E-06,2.0000E-27,2.8000E-25
1.0854E-06,2.0000E-27,2.7700E-25
1.0856E-06,2.0000E-27,2.7600E-25
1.0858E-06,2.0000E-27,2.7500E-25
1.0860E-06,2.0000E-27,2.7300E-25
1.0862E-06,2.0000E-27,2.7100E-25
1.0864E-06,2.0000E-27,2.6900E-25
1.0866E-06,2.0000E-27,2.6700E-25
1.0868E-06,2.0000E-27,2.6400E-25
1.0870E-06,2.0000E-27,2.6200E-25
1.0872E-06,2.0000E-27,2.5900E-25
1.0874E-06,2.0000E-27,2.5500E-25
1.0876E-06,1.0000E-27,2.5300E-25
1.0878E-06,1.0000E-27,2.5200E-25
1.0880E-06,1.0000E-27,2.5100E-25
1.0882E-06,1.0000E-27,2.5000E-25
1.0884E-06,1.0000E-27,2.4900E-25
1.0886E-06,1.0000E-27,2.4800E-25
1.0888E-06,1.0000E-27,2.4700E-25
1.0890E-06,1.0000E-27,2.4500E-25
1.0892E-06,1.0000E-27,2.4400E-25
1.0894E-06,1.0000E-27,2.4300E-25
1.0896E-06,1.0000E-27,2.4100E-25
1.0898E-06,1.0000E-27,2.4100E-25
1.0900E-06,1.0000E-27,2.3800E-25
1.0902E-06,1.0000E-27,2.3600E-25
1.0904E-06,1.0000E-27,2.3300E-25
1.0906E-06,1.0000E-27,2.3200E-25
1.0908E-06,1.0000E-27,2.3100E-25
1.0910E-06,1.0000E-27,2.3000E-25
1.0912E-06,1.0000E-27,2.3100E-25
1.0914E-06,1.0000E-27,2.2900E-25
1.0916E-06,1.0000E-27,2.2800E-25
1.0918E-06,1.0000E-27,2.2500E-25
1.0920E-06,1.0000E-27,2.2300E-25
1.0922E-06,1.0000E-27,2.1800E-25
1.0924E-06,1.0000E-27,2.1600E-25
1.0926E-06,1.0000E-27,2.1300E-25
1.0928E-06,1.0000E-27,2.1200E-25
1.0930E-06,1.0000E-27,2.1000E-25
1.0932E-06,1.0000E-27,2.0600E-25
1.0934E-06,1.0000E-27,2.0200E-25
1.0936E-06,1.0000E-27,1.9800E-25
1.0938E-06,1.0000E-27,1.9400E-25
1.0940E-06,1.0000E-27,1.9000E-25
1.0942E-06,1.0000E-27,1.8700E-25
1.0944E-06,1.0000E-27,1.8600E-25
1.0946E-06,1.0000E-27,1.8400E-25
